"cargo","ciudad","link","empresa","fpublicacion"
"Randstad para Telefónica del Sur requiere Ejecutivo Ventas Terreno Concepción","Concepción, Región VIII","http://www.bumeran.cl/empleos/randstad-para-telefonica-del-sur-requiere-ejecutivo-ventas-terreno-concepcion-randstad-1002585856.html","Randstad","05 de agosto de 2015"
"Promotor Part-Time ( V Region ) .","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/promotor-part-time-v-region-.-alcansa-s.a.-1002586820.html","Alcansa S.A.","25 de agosto de 2015"
"Ejecutivos de Venta en Terreno para Pymes - Telecomunicaciones","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivos-de-venta-en-terreno-para-pymes-telecomunicaciones-1001554621.html","","14 de agosto de 2015"
"Asistente Contable Uso SAP R3","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-contable-uso-sap-r3-adecco-recursos-humanos-1002582911.html","Adecco Recursos Humanos","17 de agosto de 2015"
"Promotor Part-Time ( Concepcion )","Macul, Región Metropolitana","http://www.bumeran.cl/empleos/promotor-part-time-concepcion-alcansa-s.a.-1002586826.html","Alcansa S.A.","25 de agosto de 2015"
"Analista Control de Costos y Gestión - Junior","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/analista-control-de-costos-y-gestion-junior-ecr-group-1002586643.html","ECR group","31 de agosto de 2015"
"ADMINISTRATIVO INGRESO DE FACTURAS. $350.000. Contrato a plazo fijo 6 meses.","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/administrativo-ingreso-de-facturas.-$350.000.-contrato-a-plazo-fijo-6-meses.-ecr-group-1002586214.html","ECR group","24 de agosto de 2015"
"Asistente de Finanzas para San Joaquín","San Joaquín, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-finanzas-para-san-joaquin-mandomedio-s.a.-1002585632.html","Mandomedio S.A.","02 de agosto de 2015"
"Las Condes-Santiago, Jefe tienda artículos celulares, computacionales.","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/las-condes-santiago-jefe-tienda-articulos-celulares-computacionales.-master-asesorias-1002586583.html","Master Asesorias","21 de agosto de 2015"
"Ejecutivos Call Center Cobranza","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivos-call-center-cobranza-optus-chile-sa-1002586504.html","OPTUS CHILE SA","19 de agosto de 2015"
"Jefe de Trade Marketing con Experiencia en Consumo Masivo","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-de-trade-marketing-con-experiencia-en-consumo-masivo-1001909981.html","","31 de agosto de 2015"
"Analista Contable - Contador General Santiago Centro","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-contable-contador-general-santiago-centro-adecco-recursos-humanos-1002587044.html","Adecco Recursos Humanos","29 de agosto de 2015"
"Práctica secretaria/recepcionista, Las Condes","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/practica-secretaria-recepcionista-las-condes-adecco-recursos-humanos-1002586554.html","Adecco Recursos Humanos","20 de agosto de 2015"
"EJECUTIVOS DE VENTAS EMPRESAS AREA TELECOMUNICACIONES/CONCEPCION","Concepción, Región VIII","http://www.bumeran.cl/empleos/ejecutivos-de-ventas-empresas-area-telecomunicaciones-concepcion-ecr-group-1002585497.html","ECR group","14 de agosto de 2015"
"Supervisor de telecomunicaciones","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/supervisor-de-telecomunicaciones-1002542858.html","","24 de agosto de 2015"
"Secretarias Reemplazo","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/secretarias-reemplazo-adecco-recursos-humanos-1002587009.html","Adecco Recursos Humanos","31 de agosto de 2015"
"Asistente de Cobranzas para Empresa de Servicios","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-cobranzas-para-empresa-de-servicios-1002583947.html","","21 de agosto de 2015"
"Administrativo de RR.HH","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/administrativo-de-rr.hh-1002586875.html","","26 de agosto de 2015"
"Ejecutivo Comercial (Call Center)","Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivo-comercial-call-center-ecr-group-1002570861.html","ECR group","10 de agosto de 2015"
"Ingeniero de Ejecución","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ingeniero-de-ejecucion-quintec-s.a.-1002585732.html","Quintec S.A.","04 de agosto de 2015"
"Técnico  Telefonía celular y computación, Concepción.","Concepción, Región VIII","http://www.bumeran.cl/empleos/tecnico-telefonia-celular-y-computacion-concepcion.-master-asesorias-1002586581.html","Master Asesorias","21 de agosto de 2015"
"SUPERVISOR PLATAFORMA COMERCIAL","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/supervisor-plataforma-comercial-ecr-group-1002584217.html","ECR group","10 de agosto de 2015"
"Administrativo Contable","Independencia, Región Metropolitana","http://www.bumeran.cl/empleos/administrativo-contable-sushi-house-1002586418.html","Sushi House","18 de agosto de 2015"
"Ejecutivo BackOffice Área Telecomunicaciones","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivo-backoffice-area-telecomunicaciones-everis-1002587020.html","Everis","28 de agosto de 2015"
"Promotor Part-Time ( La Serena )","Macul, Región Metropolitana","http://www.bumeran.cl/empleos/promotor-part-time-la-serena-alcansa-s.a.-1002586829.html","Alcansa S.A.","25 de agosto de 2015"
"Ejecutivos call center cobranza","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivos-call-center-cobranza-optus-chile-sa-1002585969.html","OPTUS CHILE SA","07 de agosto de 2015"
"Analista Contable / Vitacura","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/analista-contable-vitacura-alcansa-s.a.-1002541846.html","Alcansa S.A.","31 de agosto de 2015"
"Asistente Administrativo","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-administrativo-1002342929.html","","31 de agosto de 2015"
"Administrativo-Santiago Centro","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/administrativo-santiago-centro-adecco-recursos-humanos-1002585076.html","Adecco Recursos Humanos","17 de agosto de 2015"
"Analista Gestión de Recursos Humanos","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-gestion-de-recursos-humanos-recruitme-consulting-1002585643.html","Recruitme Consulting","03 de agosto de 2015"
"Recepcionista Reemplazo ( Quilicura )","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/recepcionista-reemplazo-quilicura-alcansa-s.a.-1002586851.html","Alcansa S.A.","25 de agosto de 2015"
"Analista Contable- Contador","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-contable-contador-adecco-recursos-humanos-1002586905.html","Adecco Recursos Humanos","26 de agosto de 2015"
"Recepcionista ( Reemplazo) Quilicura .","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/recepcionista-reemplazo-quilicura-.-alcansa-s.a.-1002586533.html","Alcansa S.A.","19 de agosto de 2015"
"Auxiliar de Mantención y Servicios Generales","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/auxiliar-de-mantencion-y-servicios-generales-1002322557.html","","31 de agosto de 2015"
"Importante empresa en Magallanes requiere Inspector de Contrato","Punta Arenas, Región XII","http://www.bumeran.cl/empleos/importante-empresa-en-magallanes-requiere-inspector-de-contrato-1002519279.html","","31 de agosto de 2015"
"Secretaria Recepcionista","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/secretaria-recepcionista-adecco-recursos-humanos-1001886821.html","Adecco Recursos Humanos","20 de agosto de 2015"
"SUPERVISOR DE OBRAS CIVILES","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/supervisor-de-obras-civiles-page-personnel-1002585666.html","Page Personnel","03 de agosto de 2015"
"Ayudante de cocina para Hotel","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/ayudante-de-cocina-para-hotel-1002586170.html","","11 de agosto de 2015"
"Asistente Administrativo","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-administrativo-recruitme-consulting-1002583569.html","Recruitme Consulting","24 de agosto de 2015"
"Ejecutivo de Ventas en Terreno para Segmento Pymes","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivo-de-ventas-en-terreno-para-segmento-pymes-ecr-group-1002581949.html","ECR group","14 de agosto de 2015"
"SECRETARIA ADMINISTRATIVA CONOCIMIENTO SISTEMA CAS","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/secretaria-administrativa-conocimiento-sistema-cas-adecco-recursos-humanos-1002587043.html","Adecco Recursos Humanos","29 de agosto de 2015"
"RECEPCIONISTA","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/recepcionista-1002585859.html","","06 de agosto de 2015"
"Auxiliar Contable - Pudahuel","Recoleta, Región Metropolitana","http://www.bumeran.cl/empleos/auxiliar-contable-pudahuel-adecco-recursos-humanos-1002584557.html","Adecco Recursos Humanos","26 de agosto de 2015"
"SECRETARIA ADMINISTRATIVA CONOCIMIENTO SISTEMA CAS","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/secretaria-administrativa-conocimiento-sistema-cas-adecco-recursos-humanos-1002586831.html","Adecco Recursos Humanos","25 de agosto de 2015"
"Ejecutivos Soporte Telefónico","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivos-soporte-telefonico-adecco-recursos-humanos-1002585474.html","Adecco Recursos Humanos","03 de agosto de 2015"
"Recepcionista, Santiago Centro $375.000 (proyecto)","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/recepcionista-santiago-centro-$375.000-proyecto-1002585336.html","","03 de agosto de 2015"
"Ayudante de cocina para Hotel","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/ayudante-de-cocina-para-hotel-1002586962.html","","27 de agosto de 2015"
"RECEPCIONISTA. RENTA 300.000 LIQUIDOS.","Concepción, Región VIII","http://www.bumeran.cl/empleos/recepcionista.-renta-300.000-liquidos.-ecr-group-1002586987.html","ECR group","27 de agosto de 2015"
"Encargado de Control de Gestión Multinacional Buin","Buin, Región Metropolitana","http://www.bumeran.cl/empleos/encargado-de-control-de-gestion-multinacional-buin-1002586572.html","","20 de agosto de 2015"
"Generalista de RRHH","San Antonio, Región V","http://www.bumeran.cl/empleos/generalista-de-rrhh-1002584430.html","","18 de agosto de 2015"
"Encargado de Remuneraciones y Personal","San Antonio, Región V","http://www.bumeran.cl/empleos/encargado-de-remuneraciones-y-personal-1002585826.html","","31 de agosto de 2015"
"JEFE DE PROYECTO","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-de-proyecto-page-personnel-1002586536.html","Page Personnel","19 de agosto de 2015"
"ADMINISTRATIVO DE COSTOS","Pudahuel, Región Metropolitana","http://www.bumeran.cl/empleos/administrativo-de-costos-adecco-recursos-humanos-1002586090.html","Adecco Recursos Humanos","11 de agosto de 2015"
"Ingeniero con experiencia en Tronadura y Voladura  (Asesor Zona Norte)","Puente Alto, Región Metropolitana","http://www.bumeran.cl/empleos/ingeniero-con-experiencia-en-tronadura-y-voladura-asesor-zona-norte-adecco-recursos-humanos-1002585675.html","Adecco Recursos Humanos","03 de agosto de 2015"
"Asistente de Oficina Técnica (ref. 24796)","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-oficina-tecnica-ref.-24796-robert-half-1002586996.html","Robert Half","28 de agosto de 2015"
"Ayudantes de cocina. Fines de semana","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/ayudantes-de-cocina.-fines-de-semana-adecco-recursos-humanos-1002586873.html","Adecco Recursos Humanos","26 de agosto de 2015"
"Ingeniero minas ( asesor técnico)- mina subterránea","Copiapó, Región III","http://www.bumeran.cl/empleos/ingeniero-minas-asesor-tecnico-mina-subterranea-adecco-recursos-humanos-1002585672.html","Adecco Recursos Humanos","03 de agosto de 2015"
"Auxiliar de Aseo","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/auxiliar-de-aseo-grupo-siglo-outsourcing-1002586679.html","Grupo Siglo Outsourcing","23 de agosto de 2015"
"Ingeniero Civil de Terreno (Ref. 24695)","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ingeniero-civil-de-terreno-ref.-24695-robert-half-1002586542.html","Robert Half","20 de agosto de 2015"
"Administrativo Comercial-Reemplazo 1 mes","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/administrativo-comercial-reemplazo-1-mes-adecco-recursos-humanos-1002586810.html","Adecco Recursos Humanos","25 de agosto de 2015"
"Administrativa, Copiapo $355.000 (Proyecto)","Copiapó, Región III","http://www.bumeran.cl/empleos/administrativa-copiapo-$355.000-proyecto-1002585921.html","","11 de agosto de 2015"
"Auxiliar de Servicios Quilicura","Quilicura, Región Metropolitana","http://www.bumeran.cl/empleos/auxiliar-de-servicios-quilicura-adecco-recursos-humanos-1002586129.html","Adecco Recursos Humanos","11 de agosto de 2015"
"Auxiliar Administrativo (a)","Buin, Región Metropolitana","http://www.bumeran.cl/empleos/auxiliar-administrativo-a-randstad-1002586476.html","Randstad","19 de agosto de 2015"
"Administrador de Sistemas","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/administrador-de-sistemas-info2000-1002586002.html","Info2000","10 de agosto de 2015"
"Asistente Recepcionista","Pudahuel, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-recepcionista-1002586632.html","","21 de agosto de 2015"
"Práctica administrativa, recepcionista","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/practica-administrativa-recepcionista-adecco-recursos-humanos-1002585680.html","Adecco Recursos Humanos","03 de agosto de 2015"
"Ejecutivo Venta Telefonica de Seguros","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivo-venta-telefonica-de-seguros-alcansa-s.a.-1002174778.html","Alcansa S.A.","31 de agosto de 2015"
"Asistente de Remuneraciones","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-remuneraciones-adecco-recursos-humanos-1002586461.html","Adecco Recursos Humanos","27 de agosto de 2015"
"Recepcionista Bilingue","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/recepcionista-bilingue-iss-1002585208.html","iss","04 de agosto de 2015"
"Analista Administración de Personal San Bernardo","San Bernardo, Región Metropolitana","http://www.bumeran.cl/empleos/analista-administracion-de-personal-san-bernardo-adecco-recursos-humanos-1002585887.html","Adecco Recursos Humanos","06 de agosto de 2015"
"Práctica administrativa, recepcionista","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/practica-administrativa-recepcionista-adecco-recursos-humanos-1002585834.html","Adecco Recursos Humanos","05 de agosto de 2015"
"Técnico en Enfermería - Estación central $400.000.-(Metro Pajaritos)","Estación Central, Región Metropolitana","http://www.bumeran.cl/empleos/tecnico-en-enfermeria-estacion-central-$400.000.-metro-pajaritos-1002586484.html","","31 de agosto de 2015"
"Asistente de Sistema de Gestión","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-sistema-de-gestion-1001990331.html","","04 de agosto de 2015"
"Técnicos en Prevención de Riesgos","Valparaíso, Región V","http://www.bumeran.cl/empleos/tecnicos-en-prevencion-de-riesgos-adecco-recursos-humanos-1002586655.html","Adecco Recursos Humanos","21 de agosto de 2015"
"ADMINISTRADOR DE SGSTI. ING. INFORMATCO / ELECTRICO","Huechuraba, Región Metropolitana","http://www.bumeran.cl/empleos/administrador-de-sgsti.-ing.-informatco-electrico-ecr-group-1002586220.html","ECR group","24 de agosto de 2015"
"Ingeniero en Minas (Conocimientos en Tronadura)","Rancagua, Región VI","http://www.bumeran.cl/empleos/ingeniero-en-minas-conocimientos-en-tronadura-adecco-recursos-humanos-1002583189.html","Adecco Recursos Humanos","03 de agosto de 2015"
"Ayudante de cocina Full-Time. Escuela Militar","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/ayudante-de-cocina-full-time.-escuela-militar-adecco-recursos-humanos-1002586433.html","Adecco Recursos Humanos","18 de agosto de 2015"
